,PLTR,PLTR,PLTR,PLTR,PLTR,PLTR,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,META,META,META,META,META,META,TTWO,TTWO,TTWO,TTWO,TTWO,TTWO,AMD,AMD,AMD,AMD,AMD,AMD,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,CCL,CCL,CCL,CCL,CCL,CCL,COST,COST,COST,COST,COST,COST
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,10.0,11.40999984741211,9.109999656677246,9.5,9.5,338584400.0,13.157500267028809,13.6225004196167,13.150250434875488,13.530500411987305,13.492260932922363,689184000.0,261.9800109863281,266.0799865722656,260.1000061035156,261.8999938964844,260.9033508300781,20142500.0,164.7899932861328,166.25,162.80999755859375,165.22000122070312,165.22000122070312,929100.0,81.75,82.94000244140625,80.66000366210938,81.98999786376953,81.98999786376953,51533700,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,112.92619323730469,142675200.0,15.420000076293945,15.960000038146973,15.109999656677246,15.180000305175781,15.180000305175781,44374800.0,352.55999755859375,357.70001220703125,351.1700134277344,355.0,328.03289794921875,2525800.0
2020-10-01,9.6899995803833,10.100000381469727,9.229999542236328,9.460000038146973,9.460000038146973,124297600.0,13.758000373840332,13.762749671936035,13.460749626159668,13.614500045776367,13.57602310180664,525004000.0,265.3500061035156,268.3299865722656,264.79998779296875,266.6300048828125,265.6153564453125,20009800.0,166.47999572753906,168.02999877929688,165.67999267578125,166.11000061035156,166.11000061035156,1047400.0,83.05999755859375,85.25,82.86000061035156,84.86000061035156,84.86000061035156,52177100,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,113.88177490234375,116120400.0,15.430000305175781,15.430000305175781,14.699999809265137,15.029999732971191,15.029999732971191,28158400.0,356.260009765625,359.69000244140625,354.82000732421875,358.4599914550781,331.2301025390625,2053000.0
2020-10-02,9.0600004196167,9.279999732971191,8.9399995803833,9.199999809265137,9.199999809265137,55018300.0,13.225000381469727,13.519499778747559,13.050999641418457,13.062250137329102,13.025334358215332,552496000.0,261.2099914550781,265.1499938964844,259.17999267578125,259.94000244140625,258.9508056640625,16367600.0,162.6199951171875,164.1999969482422,157.82000732421875,160.14999389648438,160.14999389648438,1255800.0,82.58000183105469,84.6500015258789,81.66000366210938,81.80000305175781,81.80000305175781,52855100,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,110.20567321777344,144712000.0,14.260000228881836,15.220000267028809,14.229999542236328,15.15999984741211,15.15999984741211,30936100.0,354.7300109863281,357.8399963378906,352.8500061035156,355.010009765625,328.0422668457031,2125000.0
2020-10-05,9.430000305175781,9.489999771118164,8.920000076293945,9.029999732971191,9.029999732971191,36316900.0,13.236000061035156,13.64424991607666,13.222749710083008,13.642499923706055,13.60394287109375,479820000.0,262.20001220703125,264.8699951171875,260.8399963378906,264.6499938964844,263.6429138183594,12822300.0,161.92999267578125,164.9600067138672,161.17999267578125,164.75999450683594,164.75999450683594,853600.0,82.55000305175781,86.27999877929688,82.55000305175781,86.1500015258789,86.1500015258789,47056500,113.91000366210938,116.6500015258789,113.55000305175781,116.5,113.59901428222656,106243800.0,15.109999656677246,15.229999542236328,14.800000190734863,14.960000038146973,14.960000038146973,22169300.0,355.3299865722656,358.9800109863281,355.3299865722656,358.5799865722656,331.3409729003906,2093500.0
2020-10-06,9.039999961853027,10.180000305175781,8.899999618530273,9.899999618530273,9.899999618530273,90864000.0,13.829999923706055,14.142000198364258,13.664999961853027,13.736499786376953,13.697678565979004,784420000.0,261.7799987792969,265.69000244140625,258.239990234375,258.6600036621094,257.6756896972656,18696900.0,164.89999389648438,167.0,161.39999389648438,162.1999969482422,162.1999969482422,1064400.0,86.20999908447266,87.25,83.54000091552734,84.4800033569336,84.4800033569336,52725400,115.69999694824219,116.12000274658203,112.25,113.16000366210938,110.34217834472656,161498200.0,15.260000228881836,15.970000267028809,15.119999885559082,15.1899995803833,15.1899995803833,43724300.0,361.8999938964844,363.0,357.0400085449219,358.3500061035156,331.1284484863281,2760400.0
2020-10-07,10.039999961853027,10.489999771118164,9.989999771118164,10.0,10.0,54672400.0,13.999750137329102,14.119250297546387,13.863499641418457,13.96399974822998,13.924535751342773,418084000.0,259.2099914550781,260.17999267578125,254.82000732421875,258.1199951171875,257.1377258300781,23133400.0,162.55999755859375,163.52999877929688,159.49000549316406,160.9600067138672,160.9600067138672,984800.0,86.0999984741211,87.79000091552734,85.6500015258789,86.69000244140625,86.69000244140625,43045700,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,112.2143783569336,96849000.0,15.479999542236328,16.049999237060547,15.289999961853027,15.989999771118164,15.989999771118164,30265000.0,360.4700012207031,364.739990234375,359.6600036621094,363.0199890136719,335.4437561035156,1959100.0
2020-10-08,10.289999961853027,10.399999618530273,9.989999771118164,10.0,10.0,34989200.0,14.074999809265137,14.084500312805176,13.758000373840332,13.838749885559082,13.799637794494629,378900000.0,259.75,264.6199951171875,259.1499938964844,263.760009765625,262.75628662109375,16312800.0,162.4600067138672,162.9199981689453,159.07000732421875,160.4199981689453,160.4199981689453,904800.0,88.11000061035156,88.72000122070312,85.94999694824219,86.51000213623047,86.51000213623047,54240700,116.25,116.4000015258789,114.58999633789062,114.97000122070312,112.10710144042969,83477200.0,16.15999984741211,16.170000076293945,15.369999885559082,15.609999656677246,15.609999656677246,40986000.0,364.79998779296875,365.9700012207031,361.75,365.0899963378906,337.3565368652344,1793100.0
2020-10-09,10.130000114440918,10.1899995803833,9.890000343322754,9.949999809265137,9.949999809265137,19653500.0,13.767000198364258,13.824250221252441,13.660750389099121,13.762749671936035,13.723854064941406,346892000.0,264.5199890136719,264.75,262.1700134277344,264.45001220703125,263.4436950683594,14107800.0,161.1300048828125,162.6999969482422,160.75999450683594,161.63999938964844,161.63999938964844,611900.0,84.73999786376953,85.75,82.3499984741211,83.0999984741211,83.0999984741211,80354400,115.27999877929688,117.0,114.91999816894531,116.97000122070312,114.05730438232422,100506900.0,15.720000267028809,16.06999969482422,15.539999961853027,15.6899995803833,15.6899995803833,33815700.0,366.0,369.75,365.70001220703125,369.4599914550781,341.3945007324219,1730700.0
2020-10-12,10.039999961853027,10.050000190734863,9.65999984741211,9.890000343322754,9.890000343322754,20623600.0,13.989500045776367,14.347000122070312,13.912500381469727,14.22599983215332,14.185795783996582,434744000.0,270.20001220703125,280.17999267578125,267.8699951171875,275.75,274.70062255859375,31019300.0,164.94000244140625,168.27000427246094,163.92999267578125,167.13999938964844,167.13999938964844,1784900.0,83.6500015258789,85.12999725341797,83.12000274658203,84.29000091552734,84.29000091552734,47669700,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,121.30228424072266,240226800.0,15.449999809265137,15.510000228881836,15.199999809265137,15.210000038146973,15.210000038146973,25968000.0,371.0,380.6600036621094,370.7699890136719,376.4800109863281,347.8812255859375,2806900.0
2020-10-13,9.880000114440918,9.880000114440918,9.40999984741211,9.470000267028809,9.470000267028809,21847200.0,14.296500205993652,14.34850025177002,14.018750190734863,14.248250007629395,14.207983016967773,344604000.0,277.5799865722656,279.1000061035156,273.3900146484375,276.1400146484375,275.0892028808594,18063300.0,167.27999877929688,170.1199951171875,164.66000366210938,169.16000366210938,169.16000366210938,1368900.0,84.86000061035156,86.08999633789062,83.97000122070312,85.27999877929688,85.27999877929688,42764100,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,118.08445739746094,262330500.0,14.710000038146973,14.829999923706055,13.979999542236328,14.029999732971191,14.029999732971191,49344200.0,378.4200134277344,382.2900085449219,376.4800109863281,380.67999267578125,351.7622375488281,1823300.0
2020-10-14,9.600000381469727,9.65999984741211,9.289999961853027,9.34000015258789,9.34000015258789,13652600.0,14.290499687194824,14.34274959564209,13.960000038146973,14.095250129699707,14.055414199829102,276100000.0,277.6199951171875,278.75,271.5,271.82000732421875,270.78564453125,15577800.0,170.41000366210938,170.99000549316406,166.3000030517578,168.94000244140625,168.94000244140625,1123700.0,85.86000061035156,85.95999908447266,83.45999908447266,84.20999908447266,84.20999908447266,40403000,121.0,123.02999877929688,119.62000274658203,121.19000244140625,118.17222595214844,150712000.0,14.329999923706055,14.430000305175781,13.90999984741211,13.970000267028809,13.970000267028809,34393700.0,382.8900146484375,383.8699951171875,376.70001220703125,378.3399963378906,349.5999450683594,1904400.0
